"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1337328921155678208","https://twitter.com/demirsoy_zeki/status/1337328921155678208","@bpthaber Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 09:30 +0000","167.0","1.0","0.005988023952095809","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337328891409690626","https://twitter.com/demirsoy_zeki/status/1337328891409690626","@dw_turkce Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 09:30 +0000","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337328873546141696","https://twitter.com/demirsoy_zeki/status/1337328873546141696","@ntv Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 09:30 +0000","111.0","1.0","0.009009009009009009","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337328824539893762","https://twitter.com/demirsoy_zeki/status/1337328824539893762","@sputnik_TR Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 09:30 +0000","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337328785692176385","https://twitter.com/demirsoy_zeki/status/1337328785692176385","@sputnik_TR Türkiye, Dünya liginde Askeri-Ekonomik derecelerle anılmalıdır. Türk-İslam Birliği ülküsünü bir an evvel gerçekleştirmelidir. Türk-İslam Birliği, Dünya barışı için en önemli konudur.","2020-12-11 09:30 +0000","125.0","1.0","0.008","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337327415878672384","https://twitter.com/demirsoy_zeki/status/1337327415878672384","@pusholder Gerçeklerle yüzleştiklerinde hiçbir vicdani tavır gösteremeyen ağır akıl hastası şizofren kriminal tipler, kumpas çetesi elemanları, tertemiz Müslümanlara bir oyun oynadı. Kamuoyumuz, bu akıl hastalarından oluşan çeteye karşı acil önlemler almalıdır.","2020-12-11 09:24 +0000","71.0","1.0","0.014084507042253521","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337327125423157248","https://twitter.com/demirsoy_zeki/status/1337327125423157248","@purscol pandemionerim #bizevdeyiz https://t.co/tLJCyIqDH2","2020-12-11 09:23 +0000","1939.0","405.0","0.20887055183084063","0.0","0.0","0.0","3.0","2.0","1.0","6.0","0.0","0","0","0","0","0","393","393","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337327012365692933","https://twitter.com/demirsoy_zeki/status/1337327012365692933","@pusholder pandemionerim #bizevdeyiz https://t.co/tLJCyIqDH2","2020-12-11 09:23 +0000","33.0","5.0","0.15151515151515152","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337326879355904000","https://twitter.com/demirsoy_zeki/status/1337326879355904000","@guler_nt @purscol ?=_=","2020-12-11 09:22 +0000","53.0","1.0","0.018867924528301886","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1337326853149822977","https://twitter.com/demirsoy_zeki/status/1337326853149822977","@Osdijum @uyanhadi_ ?=_=","2020-12-11 09:22 +0000","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
